delivery_route_id,order_id,distance_km,estimated_time_min
4822,4822,4.75,19
4823,4823,8.75,31
4824,4824,5.15,20
4825,4825,4.48,18
4826,4826,5.09,20
4827,4827,7.80,28
4828,4828,9.89,35
4829,4829,2.84,14
4830,4830,20.25,66
4831,4831,2.79,13
4832,4832,8.69,31
4833,4833,9.79,34
4834,4834,6.89,26
4835,4835,9.74,34
4836,4836,4.12,17
4837,4837,5.30,21
4838,4838,11.87,41
4839,4839,0.86,8
4840,4840,10.28,36
4841,4841,15.69,52
4842,4842,12.46,42
4843,4843,10.46,36
4844,4844,2.10,11
4845,4845,3.39,15
4846,4846,3.58,16
4847,4847,4.07,17
4848,4848,5.81,22
4849,4849,6.83,25
4850,4850,1.68,10
4851,4851,5.36,21
4852,4852,12.77,43
4853,4853,5.40,21
4854,4854,11.24,39
4855,4855,14.34,48
4856,4856,8.14,29
4857,4857,8.98,32
4858,4858,11.00,38
4859,4859,8.57,31
4860,4860,11.72,40
4861,4861,10.40,36
4862,4862,6.00,23
4863,4863,5.43,21
4864,4864,4.12,17
4865,4865,4.37,18
4866,4866,3.59,16
4867,4867,10.04,35
4868,4868,10.84,38
4869,4869,9.14,32
4870,4870,8.56,31
4871,4871,4.41,18
4872,4872,6.52,25
4873,4873,5.98,23
4874,4874,15.80,52
4875,4875,9.05,32
4876,4876,6.70,25
4877,4877,17.55,58
4878,4878,5.02,20
4879,4879,4.69,19
4880,4880,9.29,33
4881,4881,5.24,21
4882,4882,9.59,34
4883,4883,7.57,28
4884,4884,12.19,42
4885,4885,9.55,34
4886,4886,5.32,21
4887,4887,10.12,35
4888,4888,6.79,25
4889,4889,6.97,26
4890,4890,3.24,15
4891,4891,11.82,40
4892,4892,8.48,30
4893,4893,9.65,34
4894,4894,1.88,11
4895,4895,14.19,48
4896,4896,8.33,30
4897,4897,5.18,21
4898,4898,10.28,36
4899,4899,1.86,11
4900,4900,3.26,15
4901,4901,7.66,28
4902,4902,5.38,21
4903,4903,1.90,11
4904,4904,16.09,53
4905,4905,3.39,15
4906,4906,9.85,35
4907,4907,14.16,47
4908,4908,5.48,21
4909,4909,3.74,16
4910,4910,6.24,24
4911,4911,4.93,20
4912,4912,3.15,14
4913,4913,9.31,33
4914,4914,13.17,45
4915,4915,11.88,41
4916,4916,5.60,22
4917,4917,13.25,45
4918,4918,4.20,18
4919,4919,3.20,15
4920,4920,7.66,28
4921,4921,11.57,40
4922,4922,7.16,26
4923,4923,4.66,19
4924,4924,5.65,22
4925,4925,6.99,26
4926,4926,8.69,31
4927,4927,5.43,21
4928,4928,12.72,43
4929,4929,8.36,30
4930,4930,15.94,53
4931,4931,5.10,20
4932,4932,17.83,58
4933,4933,5.80,22
4934,4934,9.37,33
4935,4935,3.21,15
4936,4936,13.81,46
4937,4937,7.31,27
4938,4938,5.60,22
4939,4939,8.61,31
4940,4940,10.24,36
4941,4941,1.87,11
4942,4942,10.87,38
4943,4943,5.54,22
4944,4944,12.14,41
4945,4945,8.44,30
4946,4946,14.77,49
4947,4947,10.43,36
4948,4948,10.83,37
4949,4949,7.59,28
4950,4950,12.24,42
4951,4951,3.61,16
4952,4952,6.69,25
4953,4953,5.91,23
4954,4954,10.48,36
4955,4955,15.68,52
4956,4956,6.73,25
4957,4957,5.54,22
4958,4958,14.91,50
4959,4959,14.52,49
4960,4960,11.37,39
4961,4961,10.89,38
4962,4962,12.03,41
4963,4963,11.42,39
4964,4964,13.12,44
4965,4965,9.96,35
4966,4966,4.20,18
4967,4967,14.01,47
4968,4968,14.59,49
4969,4969,9.67,34
4970,4970,6.09,23
4971,4971,7.88,29
4972,4972,10.64,37
4973,4973,3.15,14
4974,4974,9.16,32
4975,4975,6.85,26
4976,4976,5.32,21
4977,4977,5.00,20
4978,4978,10.86,38
4979,4979,5.48,21
4980,4980,3.03,14
4981,4981,5.33,21
4982,4982,9.84,35
4983,4983,6.30,24
4984,4984,4.06,17
4985,4985,4.89,20
4986,4986,4.86,20
4987,4987,12.56,43
4988,4988,2.57,13
4989,4989,7.43,27
4990,4990,12.70,43
4991,4991,11.92,41
4992,4992,11.72,40
4993,4993,3.36,15
4994,4994,7.35,27
4995,4995,6.53,25
4996,4996,3.98,17
4997,4997,10.65,37
4998,4998,12.14,41
4999,4999,1.25,9
5000,5000,9.49,33
